firm_id,num_dir,num_dir_gov,profit,employee,age,industry,gov_rate
2755,11,8,11.48,352,25,Manufacturing,0.7272727272727273
2756,6,6,0.0,303,11,Health,1.0
2757,5,5,0.0,451,36,Health,1.0
2758,11,5,13.3,257,34,Tech,0.45454545454545453
2759,7,7,3.08,471,87,Manufacturing,1.0
2760,5,5,0.0,174,50,Tech,1.0
2761,10,7,0.0,106,36,Health,0.7
2762,6,5,0.0,345,54,Manufacturing,0.8333333333333334
2763,5,5,2.58,156,1,Tech,1.0
2764,6,6,0.0,319,19,Health,1.0
2765,7,7,0.0,439,70,Health,1.0
2766,8,8,9.68,233,11,Finance,1.0
2767,11,7,5.9,439,67,Manufacturing,0.6363636363636364
2768,6,6,0.0,301,79,Health,1.0
2769,11,6,2.98,277,18,Retail,0.5454545454545454
2770,8,5,8.16,359,34,Health,0.625
2771,5,5,0.0,228,94,Retail,1.0
2772,11,7,0.0,473,49,Retail,0.6363636363636364
2773,11,5,11.34,334,45,Retail,0.45454545454545453
2774,6,6,0.0,433,29,Manufacturing,1.0
2775,10,8,3.62,206,1,Health,0.8
2776,5,5,0.0,259,18,Retail,1.0
2777,9,5,0.0,411,4,Retail,0.5555555555555556
2778,8,6,0.0,284,3,Tech,0.75
2779,10,8,1.06,178,69,Retail,0.8
2780,5,5,0.0,376,2,Finance,1.0
2781,6,5,0.0,320,45,Retail,0.8333333333333334
2782,6,5,9.38,98,19,Manufacturing,0.8333333333333334
2783,5,5,10.02,411,74,Manufacturing,1.0
2784,6,6,6.32,147,40,Finance,1.0
2785,6,5,7.16,238,35,Finance,0.8333333333333334
2786,7,6,0.0,188,61,Finance,0.8571428571428571
2787,7,5,12.55,84,45,Manufacturing,0.7142857142857143
2788,7,6,0.0,258,74,Tech,0.8571428571428571
2789,10,8,10.34,338,97,Tech,0.8
2790,11,7,12.87,159,9,Manufacturing,0.6363636363636364
2791,6,6,3.66,404,33,Health,1.0
2792,5,5,10.16,295,9,Finance,1.0
2793,9,7,4.65,363,96,Retail,0.7777777777777778
2794,9,8,0.0,375,75,Finance,0.8888888888888888
2795,10,6,3.65,311,6,Retail,0.6
2796,11,7,5.63,384,78,Finance,0.6363636363636364
2797,10,5,0.0,485,60,Tech,0.5
2798,8,6,4.74,116,95,Tech,0.75
2799,7,6,11.8,74,60,Finance,0.8571428571428571
2800,10,8,0.0,432,75,Retail,0.8
2801,6,5,9.79,486,21,Finance,0.8333333333333334
2802,5,5,7.31,237,63,Tech,1.0
2803,6,6,9.39,106,21,Manufacturing,1.0
2804,9,5,13.12,431,64,Manufacturing,0.5555555555555556
2805,6,5,1.23,233,12,Health,0.8333333333333334
2806,5,5,9.54,219,56,Health,1.0
2807,9,6,8.62,487,84,Retail,0.6666666666666666
2808,6,5,0.0,134,75,Manufacturing,0.8333333333333334
2809,11,7,2.99,159,70,Health,0.6363636363636364
2810,11,6,7.78,492,52,Tech,0.5454545454545454
2811,5,5,0.0,58,27,Tech,1.0
2812,5,5,0.74,376,75,Retail,1.0
2813,7,6,4.67,322,34,Finance,0.8571428571428571
2814,5,5,0.0,490,48,Finance,1.0
2815,10,6,6.1,462,65,Health,0.6
2816,8,5,10.16,86,4,Finance,0.625
2817,10,6,3.47,81,33,Tech,0.6
2818,7,5,0.0,277,55,Retail,0.7142857142857143
2819,9,7,0.0,173,78,Retail,0.7777777777777778
2820,10,7,0.0,336,13,Tech,0.7
2821,8,6,11.33,173,33,Retail,0.75
2822,9,6,0.0,180,87,Retail,0.6666666666666666
2823,5,5,2.27,450,64,Finance,1.0
2824,11,5,0.0,383,39,Manufacturing,0.45454545454545453
2825,8,6,0.0,440,9,Health,0.75
2826,11,5,14.22,266,92,Retail,0.45454545454545453
2827,7,5,6.13,293,47,Retail,0.7142857142857143
2828,10,6,0.0,206,31,Manufacturing,0.6
2829,8,7,0.0,223,9,Manufacturing,0.875
2830,11,8,0.0,486,33,Finance,0.7272727272727273
2831,5,5,0.0,342,57,Finance,1.0
2832,9,7,5.02,357,25,Tech,0.7777777777777778
2833,10,8,0.0,234,10,Tech,0.8
2834,6,5,0.0,386,50,Manufacturing,0.8333333333333334
2835,9,5,3.44,324,42,Tech,0.5555555555555556
2836,9,6,9.77,57,51,Tech,0.6666666666666666
2837,6,5,11.16,364,20,Manufacturing,0.8333333333333334
2838,11,7,0.0,298,7,Finance,0.6363636363636364
2839,8,8,4.3,208,94,Finance,1.0
2840,8,6,1.67,273,8,Manufacturing,0.75
2841,5,5,0.0,281,13,Health,1.0
2842,9,5,9.49,242,10,Manufacturing,0.5555555555555556
2843,10,5,13.92,460,83,Tech,0.5
2844,8,5,12.18,79,12,Health,0.625
2845,5,5,0.0,203,49,Health,1.0
2846,11,5,2.17,272,77,Health,0.45454545454545453
2847,6,6,6.78,248,75,Finance,1.0
2848,8,5,0.0,368,62,Health,0.625
2849,5,5,0.44,307,23,Finance,1.0
2850,6,5,0.0,113,17,Manufacturing,0.8333333333333334
2851,7,7,2.8,493,44,Finance,1.0
2852,11,8,0.0,101,50,Manufacturing,0.7272727272727273
2853,10,7,0.0,187,95,Finance,0.7
2854,10,6,13.14,471,19,Finance,0.6
2855,9,6,0.0,294,95,Finance,0.6666666666666666
2856,5,5,0.95,391,1,Health,1.0
2857,10,7,0.0,122,99,Finance,0.7
2858,8,8,0.0,107,24,Manufacturing,1.0
2859,11,5,0.0,272,83,Health,0.45454545454545453
2860,7,5,0.0,430,65,Finance,0.7142857142857143
2861,10,5,12.44,161,68,Finance,0.5
2862,11,7,0.0,449,83,Retail,0.6363636363636364
2863,11,7,12.47,496,45,Retail,0.6363636363636364
2864,10,7,5.03,115,73,Health,0.7
2865,10,8,1.09,104,8,Finance,0.8
2866,11,7,5.74,90,45,Manufacturing,0.6363636363636364
2867,8,8,0.62,484,46,Manufacturing,1.0
2868,11,7,8.3,474,95,Tech,0.6363636363636364
2869,8,5,0.0,117,48,Health,0.625
2870,9,6,0.0,166,12,Retail,0.6666666666666666
2871,10,6,13.67,451,26,Health,0.6
2872,11,8,11.67,406,33,Retail,0.7272727272727273
2873,6,5,9.29,285,37,Retail,0.8333333333333334
2874,6,6,0.0,457,19,Health,1.0
2875,6,5,10.21,120,47,Finance,0.8333333333333334
2876,6,6,0.0,225,91,Tech,1.0
2877,7,6,0.95,295,30,Finance,0.8571428571428571
2878,11,7,0.0,381,100,Retail,0.6363636363636364
2879,10,5,7.42,359,66,Manufacturing,0.5
2880,7,7,0.0,182,37,Finance,1.0
2881,10,7,1.44,295,43,Finance,0.7
2882,9,6,10.94,66,69,Finance,0.6666666666666666
2883,5,5,0.0,478,16,Manufacturing,1.0
2884,10,7,0.0,462,29,Manufacturing,0.7
2885,8,5,0.0,102,13,Finance,0.625
2886,5,5,10.88,167,96,Manufacturing,1.0
2887,6,6,0.0,331,94,Tech,1.0
2888,10,5,4.39,447,62,Retail,0.5
2889,9,5,10.84,492,64,Finance,0.5555555555555556
2890,11,6,12.1,59,10,Tech,0.5454545454545454
2891,5,5,0.0,190,32,Finance,1.0
2892,6,6,3.03,480,6,Tech,1.0
2893,5,5,6.17,237,85,Tech,1.0
2894,7,7,3.75,387,75,Tech,1.0
2895,6,5,0.0,377,43,Health,0.8333333333333334
2896,6,5,9.17,379,71,Tech,0.8333333333333334
2897,10,7,3.18,291,56,Finance,0.7
2898,9,8,0.0,100,2,Manufacturing,0.8888888888888888
2899,9,6,2.66,287,20,Manufacturing,0.6666666666666666
2900,10,5,0.0,444,13,Retail,0.5
2901,5,5,0.0,99,67,Manufacturing,1.0
2902,6,6,4.77,493,28,Tech,1.0
2903,8,6,0.0,136,85,Health,0.75
2904,6,6,0.0,446,54,Retail,1.0
2905,8,8,0.0,482,53,Tech,1.0
2906,10,6,0.0,76,28,Finance,0.6
2907,10,7,12.05,278,87,Finance,0.7
2908,5,5,0.0,213,56,Tech,1.0
2909,8,7,0.0,372,15,Tech,0.875
2910,5,5,0.0,262,42,Manufacturing,1.0
2911,8,6,0.0,157,15,Manufacturing,0.75
2912,6,6,0.0,223,70,Health,1.0
2913,10,7,7.86,68,86,Manufacturing,0.7
2914,10,6,13.75,87,1,Manufacturing,0.6
2915,7,6,0.0,360,1,Finance,0.8571428571428571
2916,7,7,2.44,384,8,Finance,1.0
2917,10,5,10.93,298,9,Health,0.5
2918,6,5,8.09,434,65,Retail,0.8333333333333334
2919,9,6,0.45,99,6,Finance,0.6666666666666666
2920,7,5,0.0,86,76,Manufacturing,0.7142857142857143
2921,5,5,0.0,206,60,Manufacturing,1.0
2922,6,5,8.51,428,54,Tech,0.8333333333333334
2923,10,8,7.14,241,50,Tech,0.8
2924,6,5,0.0,109,24,Health,0.8333333333333334
2925,9,8,0.0,210,84,Finance,0.8888888888888888
2926,5,5,8.82,115,6,Retail,1.0
2927,9,7,6.89,137,43,Finance,0.7777777777777778
2928,8,8,8.43,248,11,Tech,1.0
2929,5,5,4.31,59,53,Finance,1.0
2930,9,7,0.17,227,100,Health,0.7777777777777778
2931,10,8,3.17,458,47,Finance,0.8
2932,11,8,6.61,175,76,Manufacturing,0.7272727272727273
2933,8,7,0.0,240,9,Health,0.875
2934,9,6,4.82,490,37,Manufacturing,0.6666666666666666
2935,11,7,9.44,278,55,Retail,0.6363636363636364
2936,10,8,0.0,196,50,Tech,0.8
2937,7,6,5.82,426,58,Finance,0.8571428571428571
2938,11,8,5.77,244,60,Health,0.7272727272727273
2939,6,5,10.11,228,73,Manufacturing,0.8333333333333334
2940,8,6,0.0,167,80,Manufacturing,0.75
2941,7,6,0.0,292,99,Health,0.8571428571428571
2942,9,6,5.82,454,68,Health,0.6666666666666666
2943,11,8,0.0,336,12,Retail,0.7272727272727273
2944,5,5,3.37,282,70,Finance,1.0
2945,5,5,6.5,385,68,Tech,1.0
2946,10,7,0.0,320,62,Manufacturing,0.7
2947,7,5,3.21,160,47,Retail,0.7142857142857143
2948,7,7,0.94,164,19,Tech,1.0
2949,7,6,0.0,306,77,Retail,0.8571428571428571
2950,10,6,12.94,126,26,Retail,0.6
2951,10,7,9.34,375,20,Finance,0.7
2952,7,7,3.63,428,8,Manufacturing,1.0
2953,10,6,9.14,395,35,Manufacturing,0.6
2954,6,5,1.45,236,40,Finance,0.8333333333333334
2955,10,7,11.16,146,94,Health,0.7
2956,5,5,4.97,487,56,Finance,1.0
2957,9,6,7.78,386,14,Retail,0.6666666666666666
2958,7,5,9.24,437,43,Retail,0.7142857142857143
2959,5,5,0.0,76,40,Finance,1.0
2960,8,6,7.66,480,17,Health,0.75
2961,6,6,0.0,181,17,Retail,1.0
2962,7,7,0.0,364,7,Manufacturing,1.0
2963,8,8,0.0,299,67,Finance,1.0
2964,11,5,15.21,312,8,Finance,0.45454545454545453
2965,7,6,7.9,324,62,Retail,0.8571428571428571
2966,8,7,5.01,204,47,Retail,0.875
2967,5,5,3.03,457,91,Retail,1.0
2968,8,5,4.77,206,51,Retail,0.625
2969,7,5,11.61,418,86,Health,0.7142857142857143
2970,9,5,4.91,340,90,Finance,0.5555555555555556
2971,8,5,1.58,231,40,Manufacturing,0.625
2972,10,8,0.0,140,60,Finance,0.8
2973,11,6,11.35,155,92,Health,0.5454545454545454
2974,5,5,4.9,432,27,Tech,1.0
2975,11,6,2.43,266,93,Retail,0.5454545454545454
2976,6,5,0.0,188,39,Retail,0.8333333333333334
2977,6,5,7.93,388,14,Manufacturing,0.8333333333333334
2978,10,6,0.0,438,56,Health,0.6
2979,9,6,7.88,97,37,Manufacturing,0.6666666666666666
2980,5,5,7.66,57,41,Manufacturing,1.0
2981,10,8,0.21,477,74,Health,0.8
2982,10,6,0.0,96,76,Finance,0.6
2983,8,5,8.1,225,73,Tech,0.625
2984,11,6,12.08,368,4,Tech,0.5454545454545454
2985,11,8,2.88,437,53,Finance,0.7272727272727273
2986,6,5,10.51,232,79,Retail,0.8333333333333334
2987,11,6,0.0,458,42,Manufacturing,0.5454545454545454
2988,6,6,0.0,205,56,Health,1.0
2989,9,5,8.47,416,85,Manufacturing,0.5555555555555556
2990,5,5,8.02,379,97,Finance,1.0
2991,5,5,0.0,495,11,Health,1.0
2992,10,6,10.43,423,73,Manufacturing,0.6
2993,9,8,0.46,329,95,Health,0.8888888888888888
2994,7,5,0.23,340,34,Manufacturing,0.7142857142857143
2995,6,6,0.0,235,47,Manufacturing,1.0
2996,6,6,8.98,178,80,Health,1.0
2997,7,6,0.0,166,57,Manufacturing,0.8571428571428571
2998,7,7,0.0,420,29,Retail,1.0
2999,7,6,0.0,296,70,Retail,0.8571428571428571
3000,6,6,7.46,172,55,Retail,1.0
